sentence_id,word_id,word,nFix,FFD,GPT,TRT,fixProp
743,7,needs,0.2,45.2,45.2,45.2,0.2
743,8,to,0.0,0.0,0.0,0.0,0.0
743,9,shut,0.2,46.6,46.6,46.6,0.2
743,10,the,0.0,0.0,0.0,0.0,0.0
743,11,hell,0.2,52.8,52.8,52.8,0.2
743,12,up,0.0,0.0,0.0,0.0,0.0
743,13,and,0.8,107.6,107.6,107.6,0.8
743,14,go,0.2,19.4,19.4,19.4,0.2
743,15,home.powell,2.8,102.2,392.8,469.6,0.8
743,16,is,0.2,44.0,44.0,44.0,0.2
743,17,a,0.8,121.2,143.2,143.2,0.6
743,18,man,0.6,159.2,281.2,159.2,0.6
743,19,of,0.2,61.4,61.4,61.4,0.2
743,20,honor,0.8,120.2,120.2,161.6,0.6
743,21,and,0.8,102.6,102.6,134.0,0.6
743,22,served,1.8,181.8,181.8,389.2,0.8
743,23,our,1.0,186.4,206.4,359.4,0.6
743,24,country,1.8,192.8,956.0,412.0,0.8
743,25,proudly<EOS>,1.6,165.4,1635.6,414.4,0.6
744,0,#googleio,1.8,120.4,293.4,293.4,0.8
744,1,|,0.6,136.8,170.0,170.0,0.4
744,2,o3d,0.0,0.0,0.0,0.0,0.0
744,3,-,0.0,0.0,0.0,0.0,0.0
744,4,bringing,0.8,244.4,244.4,244.4,0.8
744,5,3d,0.2,44.0,44.0,44.0,0.2
744,6,graphics,1.0,107.2,143.2,183.8,0.6
744,7,to,0.0,0.0,0.0,0.0,0.0
744,8,the,0.8,113.4,141.4,141.4,0.6
744,9,browser.,0.4,90.8,90.8,90.8,0.4
744,10,very,1.2,162.8,162.8,254.2,0.8
744,11,nice,1.0,354.0,454.2,390.6,0.8
744,12,tbh.,0.8,112.6,490.4,202.6,0.4
744,13,funfun.<EOS>,0.6,171.2,271.2,171.2,0.6
745,0,Time,0.6,146.6,146.6,162.6,0.4
745,1,warner,3.6,108.8,279.2,523.4,0.8
745,2,cable,2.0,149.2,371.2,453.8,0.8
745,3,slogan,2.8,183.4,183.4,735.4,0.8
745,4,where,2.4,169.4,169.4,624.8,0.8
745,5,calling,2.6,195.2,290.6,704.2,0.8
745,6,it,0.8,224.6,242.0,224.6,0.8
745,7,a,1.0,251.2,251.2,335.2,0.6
745,8,day,1.2,196.4,196.4,385.8,0.6
745,9,at,0.4,152.6,152.6,152.6,0.4
745,10,2pm,4.2,186.6,837.4,1239.4,0.8
745,11,happens.<EOS>,2.8,200.0,4228.6,932.2,0.6
746,0,Nooooooo,1.0,93.2,169.8,169.8,0.6
746,1,my,0.2,132.0,132.0,132.0,0.2
746,2,dvr,1.0,142.8,238.6,238.6,0.6
746,3,just,1.0,110.6,262.4,289.2,0.6
746,4,died,0.4,111.0,111.0,111.0,0.4
746,5,and,0.4,94.0,94.0,94.0,0.4
746,6,i,0.0,0.0,0.0,0.0,0.0
746,7,was,0.8,136.8,136.8,136.8,0.8
746,8,only,0.2,41.4,41.4,41.4,0.2
746,9,half,0.8,162.0,162.0,162.0,0.8
746,10,way,0.2,42.0,42.0,42.0,0.2
746,11,through,0.8,170.0,170.0,170.0,0.8
746,12,the,0.0,0.0,0.0,0.0,0.0
746,13,ea,0.4,116.4,116.4,116.4,0.4
746,14,presser.,1.0,139.4,139.4,255.4,0.6
746,15,hate,0.4,144.0,144.0,144.0,0.4
746,16,you,0.8,116.0,162.0,162.0,0.4
746,17,time,0.2,32.0,32.0,32.0,0.2
746,18,warne<EOS>,1.8,373.4,1187.8,528.6,0.8
747,0,F***,0.6,88.2,88.2,157.4,0.4
747,1,up,1.2,273.4,273.4,512.2,0.8
747,2,"big,",1.0,336.4,591.2,356.4,0.8
747,3,or,0.8,95.8,131.8,113.8,0.6
747,4,go,0.6,95.2,149.2,151.8,0.4
747,5,home,1.4,308.8,352.0,552.6,0.8
747,6,-,0.4,126.2,283.6,126.2,0.4
747,7,aig<EOS>,0.6,282.0,1040.4,282.0,0.6
748,0,@watersisweb,0.0,0.0,0.0,0.0,0.0
748,1,ca,0.0,0.0,0.0,0.0,0.0
748,2,merced's,0.0,0.0,0.0,0.0,0.0
748,3,water,0.0,0.0,0.0,0.0,0.0
748,4,bottled,0.0,0.0,0.0,0.0,0.0
748,5,by,0.0,0.0,0.0,0.0,0.0
748,6,"safeway,",0.0,0.0,0.0,0.0,0.0
748,7,resold,0.0,0.0,0.0,0.0,0.0
748,8,at,0.0,0.0,0.0,0.0,0.0
748,9,a,0.0,0.0,0.0,0.0,0.0
748,10,profit,0.0,0.0,0.0,0.0,0.0
748,11,wells,0.0,0.0,0.0,0.0,0.0
748,12,are,0.0,0.0,0.0,0.0,0.0
748,13,drying,0.0,0.0,0.0,0.0,0.0
748,14,up,0.0,0.0,0.0,0.0,0.0
748,15,across,0.0,0.0,0.0,0.0,0.0
748,16,the,0.0,0.0,0.0,0.0,0.0
748,17,county,0.0,0.0,0.0,0.0,0.0
748,18,http,0.0,0.0,0.0,0.0,0.0
748,19,//tinyurl.com/mb573s<EOS>,0.0,0.0,0.0,0.0,0.0
749,0,Obama,1.6,194.2,194.2,502.8,0.8
749,1,more,1.2,161.0,204.4,263.6,0.8
749,2,popular,2.8,166.4,368.4,567.0,1.0
749,3,than,2.6,136.8,136.8,650.6,0.8
749,4,u.s.,2.2,84.8,226.2,348.0,0.6
749,5,among,2.4,119.8,339.2,533.2,0.8
749,6,arabs,2.4,148.8,1025.8,398.2,0.8
749,7,survey,0.4,91.4,91.4,91.4,0.4
749,8,president,1.0,107.0,142.4,181.2,0.6
749,9,barack,0.6,116.6,116.6,116.6,0.6
749,10,obama's,1.0,107.2,124.6,124.6,0.8
749,11,popularity,1.8,192.8,609.2,382.2,1.0
749,12,in,0.2,39.4,39.4,39.4,0.2
749,13,leading,1.6,225.8,643.6,386.2,1.0
749,14,arab,0.8,127.4,1019.8,127.4,0.8
749,15,countries,1.4,150.6,181.8,365.0,0.8
749,16,..,0.6,237.4,506.6,304.0,0.4
749,17,http,0.4,115.4,115.4,115.4,0.4
749,18,//tinyurl.com/prlvqu<EOS>,5.2,236.6,6816.6,1319.8,1.0
750,0,Devsnippets,2.2,193.2,295.4,464.0,1.0
750,1,jquery,1.0,269.2,269.2,310.6,0.8
750,2,tools,1.0,130.8,203.6,226.8,0.6
750,3,-,0.0,0.0,0.0,0.0,0.0
750,4,javascript,1.2,122.8,144.2,192.2,0.8
750,5,ui,0.2,69.4,69.4,69.4,0.2
750,6,components,2.4,244.4,415.4,553.2,1.0
750,7,for,0.0,0.0,0.0,0.0,0.0
750,8,the,1.0,159.2,205.2,196.6,0.8
750,9,web...,0.4,42.6,42.6,42.6,0.4
750,10,http,0.6,86.2,102.8,102.8,0.4
750,11,//inblogs.org/go/hfuqtRt<EOS>,2.2,216.6,1713.2,678.0,1.0
751,0,@watersisweb,1.2,125.2,150.4,252.4,0.6
751,1,ca,0.6,138.6,138.6,210.6,0.4
751,2,merced's,2.4,258.8,316.8,630.8,1.0
751,3,water,1.2,132.6,132.6,235.2,0.6
751,4,bottled,1.4,196.4,196.4,311.0,0.8
751,5,by,0.8,66.0,66.0,120.0,0.4
751,6,"safeway,",2.4,227.0,371.0,608.4,1.0
751,7,resold,1.8,358.0,358.0,635.4,0.8
751,8,at,0.4,185.8,185.8,185.8,0.4
751,9,a,0.6,108.6,184.6,108.6,0.6
751,10,profit,1.2,136.0,136.0,309.4,0.6
751,11,wells,1.4,223.6,239.0,280.2,1.0
751,12,are,0.4,68.0,68.0,124.0,0.2
751,13,drying,1.2,163.8,163.8,310.4,0.8
751,14,up,0.2,101.4,101.4,101.4,0.2
751,15,across,1.6,186.0,548.0,467.8,0.8
751,16,the,0.6,67.4,88.2,88.2,0.4
751,17,county,0.8,94.6,570.4,172.0,0.6
751,18,http,0.8,191.8,1646.8,223.2,0.6
751,19,//tinyurl.com/mb573s<EOS>,1.0,185.4,819.2,281.4,0.6
752,0,Took,1.0,155.6,155.6,174.8,0.8
752,1,the,0.6,149.4,164.8,149.4,0.6
752,2,graduate,1.8,182.8,222.2,338.8,0.8
752,3,field,2.0,161.2,161.2,386.4,0.8
752,4,exam,2.4,152.4,195.0,369.0,1.0
752,5,for,0.8,17.4,69.4,106.2,0.2
752,6,computer,1.4,167.4,192.0,286.0,1.0
752,7,science,1.2,201.4,201.4,251.4,1.0
752,8,today.,1.0,94.6,94.6,227.2,0.6
752,9,nothing,1.8,232.8,232.8,398.6,1.0
752,10,makes,1.2,161.8,161.8,370.0,0.8
752,11,you,0.4,118.0,118.0,118.0,0.4
752,12,feel,0.8,162.0,208.8,162.0,0.8
752,13,like,0.0,0.0,0.0,0.0,0.0
752,14,more,1.6,135.2,530.0,377.8,0.6
752,15,of,1.2,205.6,1464.0,353.4,0.8
752,16,an,0.6,68.6,68.6,122.6,0.4
752,17,idiot,1.0,114.6,655.0,298.6,0.4
752,18,than,1.0,222.0,222.0,288.0,0.8
752,19,lambda,1.0,169.2,799.0,264.6,0.6
752,20,calculus.<EOS>,1.4,315.8,2682.4,455.2,0.8
753,0,@spinuzzi,1.0,245.8,245.8,264.4,0.8
753,1,has,1.2,182.0,182.0,254.0,0.8
753,2,been,1.8,292.6,329.2,546.4,1.0
753,3,a,0.4,64.2,64.2,64.2,0.4
753,4,bit,1.8,200.2,283.6,503.8,0.8
753,5,"crazy,",2.4,124.6,124.6,507.4,0.6
753,6,with,1.6,107.0,107.0,325.6,0.6
753,7,steep,2.8,202.8,348.2,634.4,0.8
753,8,learning,1.6,161.4,488.4,357.2,0.8
753,9,"curve,",0.8,90.6,90.6,163.4,0.4
753,10,but,1.2,127.8,127.8,361.2,0.6
753,11,lyx,1.2,236.8,262.8,326.2,0.8
753,12,is,0.8,44.2,44.2,206.8,0.2
753,13,really,2.4,235.2,316.6,539.2,1.0
753,14,good,2.4,210.6,348.8,496.8,1.0
753,15,for,1.2,175.6,234.2,199.6,1.0
753,16,long,0.6,57.4,490.2,100.0,0.4
753,17,docs.,1.6,279.4,330.0,466.6,0.8
753,18,for,0.8,77.4,442.4,188.8,0.4
753,19,anything,4.0,192.4,1095.6,853.6,0.8
753,20,"shorter,",1.6,197.6,1824.2,341.4,1.0
753,21,it,0.0,0.0,0.0,0.0,0.0
753,22,would,2.0,114.8,451.2,435.2,0.6
753,23,be,0.6,146.6,733.6,219.4,0.4
753,24,insane.<EOS>,2.4,250.8,4733.4,788.4,0.6
754,0,Stanford,2.0,200.0,243.4,416.6,1.0
754,1,charity,3.2,239.8,366.0,856.2,1.0
754,2,fashion,2.8,227.4,368.8,610.4,1.0
754,3,show,1.4,181.2,181.2,257.6,0.8
754,4,a,0.4,95.2,201.2,95.2,0.4
754,5,top,1.4,218.8,276.8,264.2,1.0
754,6,draw,1.2,261.2,612.0,363.4,0.8
754,7,http,0.6,76.8,284.8,145.4,0.4
754,8,//cli.gs/nenuah<EOS>,1.4,214.6,1813.0,386.6,1.0
755,0,Are,0.4,68.8,68.8,68.8,0.4
755,1,you,1.0,134.8,134.8,253.4,0.6
755,2,burning,2.4,211.6,487.0,555.6,1.0
755,3,more,1.4,309.6,430.0,428.8,0.8
755,4,cash,1.4,150.8,150.8,287.4,0.8
755,5,$$$,0.6,115.2,115.2,178.6,0.4
755,6,than,1.4,243.0,243.0,332.4,1.0
755,7,chrysler,2.2,250.6,323.2,483.6,1.0
755,8,and,0.2,56.0,100.6,56.0,0.2
755,9,gm?,1.2,188.2,188.2,343.0,0.8
755,10,stop,0.6,238.4,238.4,238.4,0.6
755,11,the,0.6,117.8,138.6,138.6,0.4
755,12,financial,1.8,264.8,308.8,434.4,1.0
755,13,tsunami.,1.4,303.0,303.0,385.4,1.0
755,14,where,1.2,143.4,189.4,191.4,1.0
755,15,"""bailout""",1.8,282.0,396.0,514.0,1.0
755,16,means,2.2,224.4,1064.4,670.8,0.8
755,17,taking,2.0,184.6,840.0,563.8,0.8
755,18,a,0.2,44.0,99.2,44.0,0.2
755,19,handout!<EOS>,2.0,278.6,2968.0,497.2,1.0
756,0,Jake's,3.2,231.8,231.8,879.8,1.0
756,1,going,3.6,170.8,338.0,914.8,0.8
756,2,to,0.2,36.0,36.0,36.0,0.2
756,3,safeway!<EOS>,3.0,372.8,2540.0,1174.6,1.0
757,0,Sooo,0.4,30.0,30.0,50.6,0.2
757,1,dissapointed,3.6,139.4,218.8,876.8,0.6
757,2,they,1.8,121.6,180.4,306.4,0.8
757,3,sent,1.0,86.0,167.4,177.2,0.6
757,4,danny,1.2,333.8,333.8,393.2,1.0
757,5,gokey,1.2,304.0,363.4,400.6,0.8
757,6,home...,1.0,230.6,230.6,266.6,0.8
757,7,you,0.2,39.2,39.2,39.2,0.2
757,8,still,1.2,414.0,414.0,491.4,1.0
757,9,rock,1.8,139.2,139.2,484.0,0.6
757,10,...danny,2.0,222.8,266.2,464.2,1.0
757,11,...,0.6,108.0,170.0,150.0,0.4
757,12,my,0.0,0.0,0.0,0.0,0.0
757,13,hometown,1.6,259.8,1368.0,364.4,1.0
757,14,hero,0.4,106.6,106.6,106.6,0.4
757,15,!!,0.6,236.0,298.6,298.6,0.4
757,16,yeah,2.4,184.6,1549.8,530.8,0.8
757,17,milrockee!!<EOS>,2.4,304.6,2352.6,819.0,0.6
758,0,Give,1.4,161.0,161.0,273.0,0.6
758,1,a,1.4,110.6,290.8,171.2,0.8
758,2,man,2.2,151.0,151.0,352.0,0.8
758,3,a,0.2,20.0,20.0,20.0,0.2
758,4,"fish,",1.8,296.4,420.6,481.8,1.0
758,5,u,0.2,37.4,37.4,37.4,0.2
758,6,feed,1.0,291.6,291.6,330.2,0.8
758,7,him,1.6,156.6,177.4,328.2,0.8
758,8,for,0.4,76.0,76.0,76.0,0.4
758,9,the,0.4,97.4,97.4,97.4,0.4
758,10,day.,0.4,75.8,75.8,75.8,0.4
758,11,teach,1.0,200.4,200.4,259.2,0.8
758,12,him,0.8,161.4,161.4,205.4,0.6
758,13,to,0.8,119.2,177.8,158.6,0.6
758,14,"fish,",1.0,203.4,203.4,250.0,0.8
758,15,u,0.0,0.0,0.0,0.0,0.0
758,16,feed,0.8,162.2,162.2,246.2,0.6
758,17,him,0.8,197.8,197.8,246.6,0.6
758,18,for,0.8,127.8,127.8,163.8,0.6
758,19,life.,0.2,42.8,42.8,42.8,0.2
758,20,buy,1.6,178.6,220.0,352.8,0.8
758,21,him,0.2,37.2,52.6,37.2,0.2
758,22,"gm,",1.2,164.0,231.4,432.8,0.6
758,23,and,2.2,139.4,496.6,530.6,0.6
758,24,u,0.6,283.8,321.8,283.8,0.6
758,25,f**k,1.0,249.2,809.8,266.4,0.8
758,26,him,1.6,213.4,860.6,414.0,1.0
758,27,over,1.4,229.2,376.4,487.2,0.6
758,28,for,1.2,169.0,725.6,235.0,0.8
758,29,good.<EOS>,1.2,120.6,2123.6,249.8,0.8
759,0,Back,0.4,115.4,115.4,115.4,0.4
759,1,when,2.2,162.6,162.6,580.2,0.8
759,2,i,0.0,0.0,0.0,0.0,0.0
759,3,worked,1.6,195.4,240.0,349.4,1.0
759,4,for,0.2,56.0,56.0,56.0,0.2
759,5,nike,1.0,207.8,207.8,250.4,0.8
759,6,we,0.8,184.0,386.0,184.0,0.8
759,7,had,0.6,128.8,388.8,128.8,0.6
759,8,one,0.8,231.8,231.8,259.0,0.6
759,9,fav,1.4,292.4,347.0,436.6,0.8
759,10,word,0.8,234.6,521.2,234.6,0.8
759,11,just,1.2,189.4,842.4,276.2,0.8
759,12,do,1.2,410.6,821.8,579.2,0.8
759,13,it!,0.8,176.0,1024.4,245.2,0.6
759,14,)<EOS>,0.2,23.4,350.0,23.4,0.2
760,0,Is,1.0,157.0,157.0,312.2,0.4
760,1,scrapbooking,7.0,256.8,537.8,1711.8,1.0
760,2,with,3.8,204.0,693.4,622.8,0.8
760,3,nic,2.6,251.2,1347.2,625.8,0.8
760,4,=d<EOS>,2.8,207.8,1535.2,574.0,0.8
761,0,Trouble,2.4,140.0,164.6,440.2,0.8
761,1,in,0.8,210.6,315.4,365.8,0.6
761,2,"iran,",1.4,177.4,196.8,283.4,0.8
761,3,i,0.2,18.0,18.0,18.0,0.2
761,4,see.,1.6,180.8,180.8,438.2,0.8
761,5,hmm.,1.8,190.6,190.6,356.6,1.0
761,6,iran.,1.6,127.2,127.2,331.8,0.6
761,7,iran,1.4,178.6,178.6,322.6,0.6
761,8,so,1.2,199.6,262.4,245.0,0.8
761,9,far,0.8,212.6,302.0,266.6,0.6
761,10,away.,0.2,28.6,87.4,28.6,0.2
761,11,#flockofseagullsweregeopoliticallycorrect<EOS>,9.0,232.4,4259.2,2504.6,1.0
762,0,@jktweet,1.6,188.8,188.8,586.8,0.8
762,1,hi!,1.0,117.4,152.0,294.6,0.4
762,2,just,0.8,170.6,170.6,170.6,0.8
762,3,saw,1.2,104.6,215.8,178.6,0.6
762,4,your,1.0,154.4,469.8,200.4,0.8
762,5,stanford,1.4,125.4,160.6,231.4,0.6
762,6,talk,0.6,136.6,136.6,136.6,0.6
762,7,and,0.2,40.0,40.0,40.0,0.2
762,8,really,0.8,216.6,216.6,216.6,0.8
762,9,liked,0.6,173.4,173.4,173.4,0.6
762,10,your,0.8,221.8,221.8,221.8,0.8
762,11,advice.,0.2,39.2,39.2,39.2,0.2
762,12,just,0.6,121.0,121.0,121.0,0.6
762,13,saying,0.8,206.4,206.4,206.4,0.8
762,14,hi,0.6,74.6,109.2,74.6,0.6
762,15,from,0.6,46.0,84.8,68.0,0.4
762,16,singapore,1.4,286.6,784.4,416.6,0.8
762,17,(yes,1.0,114.0,140.0,170.6,0.6
762,18,the,1.6,124.6,1481.4,420.4,0.6
762,19,videos,0.4,90.0,232.0,90.0,0.4
762,20,do,0.6,67.2,545.8,91.8,0.4
762,21,get,0.6,143.8,539.4,162.4,0.4
762,22,around)<EOS>,0.4,63.4,1034.2,63.4,0.4
763,0,Is,0.8,100.0,116.6,116.6,0.6
763,1,eating,1.6,387.0,387.0,717.8,0.8
763,2,home,2.0,260.2,416.8,489.0,1.0
763,3,made,1.8,278.2,319.4,408.2,0.8
763,4,yema<EOS>,2.0,300.4,1610.4,505.8,1.0
764,0,Rt,0.0,0.0,0.0,0.0,0.0
764,1,@clashmore,1.8,228.6,314.6,478.6,0.8
764,2,http,0.8,80.6,97.2,155.2,0.4
764,3,//bit.ly/soyv7,1.0,172.4,205.6,197.8,0.8
764,4,great,1.8,150.8,497.4,373.4,0.8
764,5,article,1.8,278.6,402.0,456.6,1.0
764,6,by,0.0,0.0,0.0,0.0,0.0
764,7,malcolm,1.2,405.2,866.6,475.2,1.0
764,8,gladwell.<EOS>,0.4,142.6,522.6,142.6,0.4
765,0,Absolutely,2.0,180.4,297.0,532.2,1.0
765,1,hilarious!!!,1.6,170.2,307.4,341.8,0.8
765,2,from,1.0,98.6,115.2,138.6,0.6
765,3,@mashable,2.0,184.8,373.8,491.8,0.8
765,4,http,0.0,0.0,0.0,0.0,0.0
765,5,//bit.ly/bccwt<EOS>,0.8,151.4,697.6,181.4,0.6
766,0,Watching,2.0,265.2,318.4,546.8,1.0
766,1,lebron,1.6,319.8,375.2,419.8,1.0
766,2,highlights.,2.4,134.8,252.8,392.2,1.0
766,3,damn,1.8,229.0,375.0,399.6,1.0
766,4,that,1.8,99.4,132.0,403.4,0.4
766,5,niggas,3.4,249.0,553.4,784.4,1.0
766,6,good<EOS>,1.8,174.4,1817.2,372.8,0.6
767,0,10,0.0,0.0,0.0,0.0,0.0
767,1,tips,0.6,74.6,74.6,216.6,0.4
767,2,for,1.4,146.0,201.4,258.6,0.8
767,3,healthy,1.2,166.2,280.8,268.6,0.8
767,4,eating,1.2,161.0,161.0,227.6,0.8
767,5,?,0.0,0.0,0.0,0.0,0.0
767,6,resultsby,1.8,185.2,234.8,303.4,1.0
767,7,fitness,1.6,291.8,333.0,446.6,1.0
767,8,blog,1.0,135.8,234.4,289.2,0.6
767,9,fitness,1.2,251.4,827.2,335.4,0.8
767,10,...,0.2,30.0,108.4,30.0,0.2
767,11,http,0.0,0.0,0.0,0.0,0.0
767,12,//bit.ly/62gfn<EOS>,0.6,149.4,422.6,182.6,0.4
768,0,Need,1.6,185.4,185.4,448.0,0.8
768,1,suggestions,2.8,177.4,289.2,879.2,0.8
768,2,for,1.0,168.6,168.6,246.6,0.6
768,3,a,0.0,0.0,0.0,0.0,0.0
768,4,good,1.6,221.6,221.6,332.8,0.6
768,5,ir,0.8,222.2,222.2,268.8,0.6
768,6,filter,1.4,245.2,303.2,376.6,0.8
768,7,for,0.6,81.8,184.4,115.8,0.4
768,8,my,0.6,96.2,96.2,96.2,0.6
768,9,canon,2.4,263.0,349.8,556.4,1.0
768,10,40d,1.2,148.4,148.4,299.6,0.8
768,11,...,0.2,52.0,287.8,52.0,0.2
768,12,got,0.8,191.2,243.8,290.4,0.6
768,13,some?,1.8,428.4,428.4,647.2,1.0
768,14,pls,0.4,79.2,350.4,79.2,0.4
768,15,dm<EOS>,1.4,238.6,2512.6,441.0,0.6
769,0,Safeway,1.8,197.4,282.0,444.8,1.0
769,1,offering,2.2,295.0,343.0,723.8,1.0
769,2,mobile,1.4,197.8,289.2,262.6,1.0
769,3,coupons,1.6,179.2,508.4,406.8,0.8
769,4,http,0.4,80.6,578.8,80.6,0.4
769,5,//bit.ly/onh7w<EOS>,0.6,128.6,442.8,187.2,0.4
770,0,Fuzzball,3.6,202.2,236.2,1006.6,1.0
770,1,is,1.0,68.6,122.6,232.4,0.4
770,2,more,1.4,212.2,212.2,367.4,0.8
770,3,fun,1.2,125.0,125.0,241.0,0.8
770,4,than,1.8,64.4,474.4,227.6,0.6
770,5,at&t,2.4,285.2,424.6,466.0,1.0
770,6,;p,0.6,160.2,160.2,226.8,0.4
770,7,http,1.4,284.6,669.8,325.2,1.0
770,8,//fuzz-ball.com/twitte<EOS>,2.8,236.2,2195.4,604.8,1.0
771,0,How,1.0,408.0,607.4,732.6,0.4
771,1,to,0.8,153.2,351.8,175.8,0.6
771,2,track,2.6,152.8,240.0,503.2,1.0
771,3,iran,1.2,140.4,179.0,274.2,0.6
771,4,with,1.4,164.0,449.2,228.4,0.8
771,5,social,1.8,210.2,316.8,408.4,0.8
771,6,media,1.2,252.4,1292.2,534.6,0.6
771,7,http,0.6,130.4,632.0,199.6,0.4
771,8,//bit.ly/2boqu<EOS>,0.2,84.0,84.0,84.0,0.2
772,0,The,0.4,170.6,170.6,170.6,0.4
772,1,real,1.6,187.4,187.4,609.2,0.8
772,2,aig,2.8,194.6,811.8,690.0,1.0
772,3,scandal,1.8,266.4,657.0,478.8,0.8
772,4,/,0.4,40.6,185.8,66.6,0.2
772,5,http,0.4,132.6,494.4,132.6,0.4
772,6,//bit.ly/b82px<EOS>,0.8,187.8,674.2,241.8,0.6
773,0,@morind45,2.6,231.8,289.8,685.2,1.0
773,1,because,2.4,199.8,281.0,502.2,1.0
773,2,the,0.2,41.4,150.6,41.4,0.2
773,3,twitter,1.0,160.0,160.0,195.4,0.8
773,4,api,0.8,60.0,107.8,107.8,0.4
773,5,is,0.8,98.6,118.6,118.6,0.6
773,6,slow,0.4,130.0,130.0,130.0,0.4
773,7,and,0.8,105.8,105.8,145.8,0.6
773,8,most,0.8,159.4,159.4,211.4,0.6
773,9,client's,1.2,330.6,522.0,366.6,1.0
773,10,aren't,1.8,313.4,1283.8,503.4,1.0
773,11,good.<EOS>,0.4,107.4,590.6,107.4,0.4
774,0,Just,0.8,86.8,86.8,200.8,0.4
774,1,blocked,2.6,121.8,148.6,539.0,0.8
774,2,united,1.2,131.2,250.0,274.6,0.6
774,3,blood,1.2,222.0,222.0,420.2,0.8
774,4,services,2.0,150.0,252.0,353.0,0.8
774,5,using,1.6,183.4,292.6,264.6,1.0
774,6,google,1.8,195.8,229.2,348.0,1.0
774,7,voice.,1.0,136.8,136.8,171.6,0.8
774,8,they,0.6,82.8,82.8,115.6,0.4
774,9,call,0.8,215.8,215.8,215.8,0.8
774,10,more,1.0,219.4,219.4,348.6,0.6
774,11,than,1.2,217.8,271.2,261.0,1.0
774,12,those,1.6,184.2,184.2,407.6,0.8
774,13,car,0.8,106.0,592.6,125.2,0.6
774,14,warranty,2.4,179.4,771.6,661.4,0.8
774,15,guys.<EOS>,1.2,96.2,2344.8,378.2,0.6
775,0,Send,1.6,124.2,158.2,438.0,0.8
775,1,us,1.4,264.0,330.0,336.4,1.0
775,2,your,2.2,258.8,316.8,693.0,0.8
775,3,gm/chevy,4.0,478.6,716.6,1261.6,1.0
775,4,photos,1.6,227.8,855.6,386.6,0.8
775,5,http,0.8,167.4,475.4,201.4,0.6
775,6,//tinyurl.com/luzkpq<EOS>,2.2,250.0,1642.4,607.2,0.8
776,0,@vkerkez,1.6,242.4,242.4,681.6,0.8
776,1,dood,1.4,188.2,365.4,414.2,0.8
776,2,i,0.2,51.2,51.2,51.2,0.2
776,3,got,1.8,314.8,314.8,498.4,1.0
776,4,a,0.6,99.4,161.4,151.4,0.4
776,5,free,2.0,217.2,588.8,393.2,1.0
776,6,google,1.4,122.0,298.4,223.2,0.8
776,7,android,1.2,226.6,262.6,282.6,1.0
776,8,phone,0.8,163.4,210.2,163.4,0.8
776,9,at,0.2,44.0,44.0,44.0,0.2
776,10,the,0.6,129.4,129.4,168.0,0.4
776,11,i/o,0.6,82.4,82.4,171.6,0.4
776,12,conference.,1.2,200.8,255.4,236.2,1.0
776,13,the,0.8,320.0,1447.6,320.0,0.8
776,14,g2!<EOS>,0.4,48.0,458.4,106.6,0.2
777,0,Rt,0.0,0.0,0.0,0.0,0.0
777,1,@designplay,1.6,115.4,244.0,315.2,0.6
777,2,"goodby,",1.0,142.6,173.8,173.8,0.8
777,3,silverstein's,1.2,207.2,233.8,233.8,1.0
777,4,new,0.8,221.8,221.8,221.8,0.8
777,5,site,0.4,73.4,73.4,73.4,0.4
777,6,http,0.4,35.4,35.4,90.8,0.2
777,7,//www.goodbysilverstein.com/,2.4,190.0,315.0,503.8,1.0
777,8,i,0.0,0.0,0.0,0.0,0.0
777,9,enjoy,1.4,311.2,406.6,440.0,1.0
777,10,it.,0.0,0.0,0.0,0.0,0.0
777,11,*nice,1.0,212.6,721.6,342.6,0.6
777,12,find!*<EOS>,2.2,167.4,2326.0,548.4,1.0
778,0,@arunbasillal,1.6,172.6,172.6,414.0,0.8
778,1,i,0.0,0.0,0.0,0.0,0.0
778,2,love,1.4,147.6,171.6,373.6,0.6
778,3,google,1.2,129.8,151.0,217.0,0.8
778,4,translator,1.0,180.2,324.2,248.2,0.8
778,5,too,0.4,104.6,104.6,104.6,0.4
778,6,!,0.2,22.0,22.0,22.0,0.2
778,7,d,0.4,90.0,90.0,90.0,0.4
778,8,good,2.8,250.6,759.6,736.8,1.0
778,9,day,1.0,206.0,598.0,282.2,0.6
778,10,mate,0.6,212.4,743.0,212.4,0.6
778,11,!<EOS>,0.0,0.0,0.0,0.0,0.0
779,0,@psychemedia,1.2,186.8,186.8,344.0,0.8
779,1,i,0.2,48.0,48.0,48.0,0.2
779,2,really,1.2,285.2,345.8,345.8,0.8
779,3,liked,1.2,144.4,188.4,219.2,0.8
779,4,@kswedberg's,1.0,194.8,220.8,220.8,0.8
779,5,"""learning",1.2,196.2,445.4,297.6,0.8
779,6,"jquery""",0.6,104.6,104.6,104.6,0.6
779,7,book.,0.8,238.6,238.6,238.6,0.8
779,8,http,0.6,64.0,87.2,87.2,0.4
779,9,//bit.ly/pg0lt,0.8,130.6,184.0,158.0,0.6
779,10,is,0.2,19.4,19.4,19.4,0.2
779,11,worth,1.0,193.2,420.6,230.4,0.6
779,12,a,0.4,50.6,50.6,86.6,0.2
779,13,look,1.4,167.2,635.2,366.4,0.8
779,14,too<EOS>,0.6,108.0,1018.4,127.4,0.4
780,0,Check,0.8,125.8,125.8,276.6,0.6
